\fixlen = T
|set|TIME        |LC_INIT       |
|int|double      |double        |
 0   146.1644150  -1.6232964e-04 
 0   146.1848492  -1.8098413e-04 
 0   146.2052834  -2.4833315e-04 
 0   146.2257176  -3.7097652e-04 
 0   146.2461518  -3.0951804e-04 
 0   146.2665860  -5.4745009e-04 
 0   146.2870202  -8.3388411e-05 
 0   146.3074544  -1.4471365e-04 
 0   146.3483227  -5.0354598e-04 
 0   146.3687570  4.1233678e-05  
 0   146.3891912  2.6727006e-05  
 0   146.4096253  -1.9547153e-04 
 0   146.4300596  -8.9370376e-05 
 0   146.4504938  4.2335250e-05  
 0   146.4709279  -2.1014815e-04 
 0   146.4913622  -1.6733132e-04 
 0   146.5117964  -2.2911167e-05 
 0   146.5322306  5.5414959e-05  
 0   146.5526647  -4.5551136e-05 
 0   146.5730990  -2.0351137e-04 
 0   146.5935332  -2.0346914e-04 
 0   146.6139674  -1.6432256e-04 
 0   146.6344015  -4.7646541e-04 
 0   146.6548358  2.4198044e-04  
 0   146.6752700  -2.3834976e-04 
 0   146.6957041  1.1121196e-04  
 0   146.7161384  1.2208408e-04  
 0   146.7365726  -1.8163379e-04 
 0   146.7570068  -1.5225187e-04 
 0   146.7774409  -1.5786431e-04 
 0   146.7978752  2.9425270e-05  
 0   146.8183094  -1.4287437e-04 
 0   146.8387435  -4.1073232e-05 
 0   146.8591777  -1.2336408e-04 
 0   146.8796120  4.0846317e-05  
 0   146.9000461  -1.6834647e-05 
 0   146.9204803  -3.7060579e-04 
 0   146.9409146  -1.8638026e-04 
 0   146.9613487  -1.1974772e-04 
 0   146.9817829  -2.2660726e-04 
 0   147.0022171  6.7402248e-04  
 0   147.0226513  -1.4421542e-04 
 0   147.0430855  -1.2046140e-04 
 0   147.0635197  -8.6702334e-05 
 0   147.0839540  -9.4537376e-05 
 0   147.1043881  -3.1246385e-04 
 0   147.1248223  1.7530376e-04  
 0   147.1452564  -2.9850815e-04 
 0   147.1656907  -1.4269825e-06 
 0   147.1861249  -2.6793164e-04 
 0   147.2065590  -4.2633270e-04 
 0   147.2269933  -2.5063372e-04 
 0   147.2474275  -4.8429873e-05 
 0   147.2678617  -3.4061290e-04 
 0   147.2882958  -4.0729414e-04 
 0   147.3087301  -1.4497525e-04 
 0   147.3291643  -1.0544748e-04 
 0   147.3495984  -1.3081334e-04 
 0   147.3700325  -4.5816906e-04 
 0   147.3904668  1.1466639e-04  
 0   147.4109009  -6.1580955e-05 
 0   147.4313351  -2.8972208e-04 
 0   147.4517694  -3.7945999e-04 
 0   147.4722035  5.0999282e-05  
 0   147.4926377  -1.4442613e-04 
 0   147.5130719  -3.7014563e-04 
 0   147.5335062  -2.7356477e-04 
 0   147.5539403  -2.0447806e-04 
 0   147.5743745  -3.0788317e-04 
 0   147.5948088  -1.6018676e-04 
 0   147.6152429  -1.4518278e-04 
 0   147.6356770  -6.7446474e-04 
 0   147.6561111  -1.3615807e-04 
 0   147.6765454  -1.0083796e-04 
 0   147.6969796  4.8585855e-05  
 0   147.7174137  2.2721471e-04  
 0   147.7378480  -8.7643100e-05 
 0   147.7582822  -8.0016280e-06 
 0   147.7787164  -8.6052125e-05 
 0   147.7991505  5.0799525e-05  
 0   147.8195848  -6.1039347e-05 
 0   147.8400190  -2.1387202e-04 
 0   147.8604530  -1.4450263e-04 
 0   147.8808872  -1.9052584e-04 
 0   147.9217556  -2.7185568e-04 
 0   147.9421898  -2.5616313e-04 
 0   147.9626241  -1.9056573e-04 
 0   147.9830582  -2.0466148e-04 
 0   148.0034924  -3.4854518e-05 
 0   148.0239265  2.0359877e-05  
 0   148.0443608  -3.7801292e-04 
 0   148.0647949  5.0606825e-05  
 0   148.0852291  2.0239479e-05  
 0   148.1056634  -2.0881908e-04 
 0   148.1260975  -7.0077796e-05 
 0   148.1465317  1.5286781e-04  
 0   148.1669659  -1.6317239e-04 
 0   148.1874000  2.1778207e-04  
 0   148.2078342  8.8650275e-05  
 0   148.2282684  7.9122270e-05  
 0   148.2487027  2.0969774e-04  
 0   148.2691368  2.1883941e-05  
 0   148.2895710  -4.8526010e-05 
 0   148.3100051  3.0596304e-04  
 0   148.3304393  -1.4142954e-04 
 0   148.3508735  2.6257016e-04  
 0   148.3713077  3.5778046e-04  
 0   148.3917418  9.4902156e-05  
 0   148.4121761  1.1426753e-05  
 0   148.4326103  -1.3934185e-04 
 0   148.4530444  -4.7840172e-04 
 0   148.4734786  1.1722938e-04  
 0   148.4939128  -2.7451816e-04 
 0   148.5143470  -3.4666498e-04 
 0   148.5347811  -2.7590830e-04 
 0   148.5552153  -1.4964672e-04 
 0   148.5756495  7.5419077e-05  
 0   148.5960836  1.6169285e-04  
 0   148.6165179  -2.3721994e-04 
 0   148.6369521  -2.5543294e-04 
 0   148.6573862  3.0035077e-04  
 0   148.6778203  -6.3345164e-05 
 0   148.6982546  -1.8513914e-04 
 0   148.7186887  -3.3912680e-04 
 0   148.7391229  -6.2415442e-05 
 0   148.7595572  2.5610108e-04  
 0   148.7799913  1.1843060e-04  
 0   148.8004254  -5.5633463e-05 
 0   148.8208596  -1.9909219e-04 
 0   148.8412939  -6.4749474e-05 
 0   148.8617280  2.4109636e-04  
 0   148.8821621  -2.6003920e-04 
 0   148.9025964  -1.2447899e-04 
 0   148.9230305  1.4487016e-05  
 0   148.9434647  1.7595851e-04  
 0   148.9638988  1.3703902e-04  
 0   148.9843330  -2.8526856e-04 
 0   149.0047672  1.8141569e-04  
 0   149.0252014  -1.2928194e-04 
 0   149.0456355  -4.4279946e-05 
 0   149.0660697  -3.0406663e-04 
 0   149.0865039  -1.8025353e-04 
 0   149.1069380  2.3096091e-04  
 0   149.1273723  2.1648796e-04  
 0   149.1478064  -2.6867169e-04 
 0   149.1682405  -1.5103497e-04 
 0   149.1886747  -6.3791900e-05 
 0   149.2091090  4.9394963e-04  
 0   149.2295431  -5.4777769e-04 
 0   149.2499772  -6.1695268e-03 
 0   149.2704115  -8.8080168e-03 
 0   149.2908457  -8.9288410e-03 
 0   149.3317139  -8.9098765e-03 
 0   149.3521482  -5.1637436e-03 
 0   149.3725823  -3.2122273e-04 
 0   149.3930164  -1.3692227e-04 
 0   149.4134507  -4.3914464e-05 
 0   149.4338848  -4.9409218e-04 
 0   149.4543190  -6.4606866e-04 
 0   149.4747531  -3.6734607e-04 
 0   149.4951873  -3.8189219e-06 
 0   149.5156215  -6.2779181e-05 
 0   149.5360557  -3.5034896e-05 
 0   149.5564899  -1.8458191e-04 
 0   149.5769240  1.7771446e-05  
 0   149.5973582  -2.3466210e-04 
 0   149.6177922  -3.7749149e-04 
 0   149.6382265  -1.5392074e-04 
 0   149.6586607  -1.9442667e-05 
 0   149.6790948  6.1642160e-05  
 0   149.6995289  -4.4564138e-05 
 0   149.7199632  1.5773061e-04  
 0   149.7403974  -1.2866102e-04 
 0   149.7608314  -5.2531959e-06 
 0   149.7812657  1.1216063e-04  
 0   149.8016999  -7.3314834e-05 
 0   149.8221339  -5.7883881e-06 
 0   149.8425681  -1.2605306e-04 
 0   149.8630024  1.0178269e-04  
 0   149.8834365  4.8852182e-04  
 0   149.9038706  1.8072517e-07  
 0   149.9243049  -1.6135964e-04 
 0   149.9447391  1.8069796e-04  
 0   149.9651732  -2.2629916e-05 
 0   149.9856073  -9.8153898e-05 
 0   150.0060416  3.2302018e-04  
 0   150.0264757  -4.0787429e-05 
 0   150.0469098  -9.5953665e-06 
 0   150.0673441  9.9701370e-05  
 0   150.0877782  -1.8468976e-04 
 0   150.1082123  -1.0648074e-04 
 0   150.1286465  -1.9976309e-04 
 0   150.1490807  8.6754473e-05  
 0   150.1695148  1.3248173e-04  
 0   150.1899490  -1.5637983e-04 
 0   150.2103832  -1.6773987e-04 
 0   150.2308173  2.3902781e-05  
 0   150.2512515  4.9034698e-04  
 0   150.2716856  -1.3448569e-04 
 0   150.2921199  -1.5182205e-04 
 0   150.3125539  1.7444203e-04  
 0   150.3329881  2.6619504e-05  
 0   150.3534222  3.2959573e-04  
 0   150.3738564  -7.6010961e-05 
 0   150.3942906  -7.0018279e-05 
 0   150.4147247  2.8978817e-05  
 0   150.4351589  -2.3161565e-06 
 0   150.4555931  1.5989169e-04  
 0   150.4760273  6.1709514e-05  
 0   150.4964613  -1.7656457e-04 
 0   150.5168956  1.6845798e-04  
 0   150.5373297  5.8993577e-05  
 0   150.5577638  3.8341786e-06  
 0   150.5781981  9.8778262e-05  
 0   150.5986322  -8.8467343e-05 
 0   150.6190663  2.8268408e-04  
 0   150.6395004  1.3594954e-04  
 0   150.6599347  -1.3897714e-04 
 0   150.6803688  3.4868997e-04  
 0   150.7008029  2.3527243e-04  
 0   150.7212372  1.9015963e-04  
 0   150.7416714  -1.6344800e-05 
 0   150.7621054  -3.2084185e-04 
 0   150.7825396  -1.9542644e-05 
 0   150.8029738  -1.2793115e-04 
 0   150.8234079  -5.1116767e-05 
 0   150.8438420  -4.6595433e-05 
 0   150.8642763  -1.2246703e-04 
 0   150.8847104  -4.9342815e-04 
 0   150.9051445  -1.5839463e-04 
 0   150.9255787  -3.5084700e-04 
 0   150.9460128  -1.4159990e-04 
 0   150.9664470  -3.5645393e-05 
 0   150.9868812  -3.4517853e-04 
 0   151.0073152  -1.0791456e-04 
 0   151.0277495  3.1655224e-04  
 0   151.0481836  -1.1166173e-04 
 0   151.0686177  8.6320171e-05  
 0   151.0890519  3.0390752e-04  
 0   151.1094861  -2.6890713e-05 
 0   151.1299202  4.5310429e-05  
 0   151.1503543  1.3221709e-04  
 0   151.1707886  1.4893057e-04  
 0   151.1912226  1.5874991e-04  
 0   151.2116568  3.3347236e-04  
 0   151.2320910  2.6000445e-04  
 0   151.2525252  3.3054000e-04  
 0   151.2729592  -9.4410934e-05 
 0   151.2933934  -1.1464186e-05 
 0   151.3138276  1.6958671e-04  
 0   151.3342617  1.6154628e-04  
 0   151.3546959  4.1110747e-04  
 0   151.3751301  3.8897863e-04  
 0   151.3955642  2.2725768e-04  
 0   151.4159983  3.2603828e-04  
 0   151.4364325  7.9301873e-04  
 0   151.4568666  2.3312103e-04  
 0   151.4773008  1.9692071e-04  
 0   151.4977349  4.3292175e-04  
 0   151.5181691  3.1103406e-04  
 0   151.5386032  7.7994267e-04  
 0   151.5590374  5.3875796e-05  
 0   151.5794715  -8.8494693e-05 
 0   151.5999058  1.4763445e-04  
 0   151.6203398  -5.1631656e-04 
 0   151.6407740  7.3118172e-05  
 0   151.6816423  4.2031758e-04  
 0   151.7020764  1.3088297e-04  
 0   151.7225106  1.3274931e-04  
 0   151.7429447  -1.9527356e-04 
 0   151.7633789  2.4719693e-04  
 0   151.7838130  1.1678203e-04  
 0   151.8042471  -8.7274111e-06 
 0   151.8246813  -1.4173120e-04 
 0   151.8451155  -5.1533007e-05 
 0   151.8655495  1.8106846e-04  
 0   151.8859838  1.8497904e-04  
 0   151.9064179  -1.1890000e-04 
 0   151.9268520  2.8351528e-04  
 0   151.9472861  -1.8355023e-04 
 0   151.9677204  1.1167771e-04  
 0   151.9881545  -7.9581208e-05 
 0   152.0085886  -5.0903088e-04 
 0   152.0290228  5.8810075e-04  
 0   152.0494570  -3.3635028e-05 
 0   152.0698910  2.5692023e-04  
 0   152.0903251  -4.4909728e-05 
 0   152.1107594  1.4905790e-04  
 0   152.1311934  -9.0262220e-05 
 0   152.1516276  1.0241623e-04  
 0   152.1720617  2.7000048e-04  
 0   152.1924959  -1.3560084e-04 
 0   152.2129300  -7.2904186e-05 
 0   152.2333642  7.3096511e-05  
 0   152.2537984  -4.7293219e-05 
 0   152.2742325  -2.3487654e-04 
 0   152.3151006  -7.0935705e-05 
 0   152.3355349  1.7429011e-04  
 0   152.3559690  1.4672555e-04  
 0   152.3764031  -2.2802822e-04 
 0   152.3968373  4.5013061e-05  
 0   152.4172715  1.8446174e-04  
 0   152.4377056  -3.0078727e-05 
 0   152.4581396  3.5477660e-04  
 0   152.4785739  8.2747567e-05  
 0   152.4990080  -2.7237492e-04 
 0   152.5194421  -2.1799865e-04 
 0   152.5398763  1.6287770e-04  
 0   152.5603104  1.5386542e-04  
 0   152.5807445  2.8765609e-04  
 0   152.6011786  -2.1823797e-04 
 0   152.6216129  -5.7537352e-05 
 0   152.6420469  8.5268715e-05  
 0   152.6829152  3.2119712e-04  
 0   152.7033493  1.1402416e-04  
 0   152.7237835  -5.0523714e-04 
 0   152.7442176  -3.0590629e-04 
 0   152.7646518  -3.1031230e-03 
 0   152.7850859  -7.9037026e-03 
 0   152.8055200  -9.0190358e-03 
 0   152.8259541  -8.5763885e-03 
 0   152.8463883  -8.6896271e-03 
 0   152.8668224  -7.2335857e-03 
 0   152.8872565  -1.1930116e-03 
 0   152.9076907  1.8564121e-04  
 0   152.9281249  1.0112218e-04  
 0   152.9485590  -2.0698832e-04 
 0   152.9689930  4.5397323e-05  
 0   152.9894273  6.6091619e-05  
 0   153.0098614  1.1699041e-04  
 0   153.0302954  9.1095397e-05  
 0   153.0507297  2.0010320e-04  
 0   153.0711638  9.6819291e-05  
 0   153.0915978  1.8643728e-04  
 0   153.1120320  5.3363688e-05  
 0   153.1324662  2.2749016e-04  
 0   153.1529002  -1.2587014e-04 
 0   153.1733344  2.3306320e-04  
 0   153.1937685  9.2109309e-05  
 0   153.2142027  1.6975682e-04  
 0   153.2346369  2.0910980e-04  
 0   153.2550709  2.4171142e-05  
 0   153.2755052  1.3063272e-04  
 0   153.2959393  2.5139886e-04  
 0   153.3163733  1.2637371e-04  
 0   153.3368075  -1.8814366e-04 
 0   153.3572416  1.2993375e-04  
 0   153.3776757  3.2931779e-04  
 0   153.3981098  3.6610916e-04  
 0   153.4185441  6.5910118e-04  
 0   153.4389782  -4.2586296e-05 
 0   153.4594122  2.4111534e-04  
 0   153.4798464  -7.0568902e-05 
 0   153.5002806  1.5974298e-04  
 0   153.5207146  -2.2233959e-05 
 0   153.5411488  1.2458858e-04  
 0   153.5615830  3.2751486e-04  
 0   153.5820170  -6.4544787e-05 
 0   153.6024512  1.8529003e-04  
 0   153.6228853  1.8673339e-04  
 0   153.6433194  3.6417856e-04  
 0   153.6637535  -8.9961693e-05 
 0   153.6841877  -4.6605244e-05 
 0   153.7046217  -5.7543377e-05 
 0   153.7250559  -1.7127533e-04 
 0   153.7454901  3.8892118e-05  
 0   153.7659241  -3.1231481e-05 
 0   153.7863583  -3.3851637e-05 
 0   153.8067924  1.9472904e-04  
 0   153.8272265  5.1020088e-05  
 0   153.8476606  5.1140519e-06  
 0   153.8680948  -2.9828347e-04 
 0   153.8885289  -2.9788134e-04 
 0   153.9089630  -1.9187646e-04 
 0   153.9293972  -4.4876145e-04 
 0   153.9498313  3.6524108e-04  
 0   153.9702654  5.2665023e-06  
 0   153.9906995  -2.8430481e-04 
 0   154.0111337  -4.1757422e-04 
 0   154.0315677  -2.8324354e-04 
 0   154.0520019  -9.8809302e-05 
 0   154.0724361  -4.6806200e-04 
 0   154.0928701  -1.8062079e-04 
 0   154.1133042  -4.4156663e-04 
 0   154.1337384  -5.2761094e-04 
 0   154.1541725  -1.4035849e-04 
 0   154.1746066  -1.1309610e-04 
 0   154.1950407  -3.4672537e-04 
 0   154.2154749  -2.7105529e-04 
 0   154.2359090  1.8641294e-04  
 0   154.2563431  1.3295330e-05  
 0   154.2767771  -1.3741846e-04 
 0   154.2972114  -3.2572751e-04 
 0   154.3176455  -3.8963437e-04 
 0   154.3380795  -2.2414073e-04 
 0   154.3585136  -4.4443212e-05 
 0   154.3789478  -2.7593508e-04 
 0   154.3993819  -2.7112660e-04 
 0   154.4198160  4.5381006e-05  
 0   154.4402502  1.0269678e-04  
 0   154.4606843  1.1031737e-04  
 0   154.4811183  -3.7215027e-04 
 0   154.5015525  -1.5412495e-04 
 0   154.5219867  4.8049778e-04  
 0   154.5424207  -3.5125235e-04 
 0   154.5628548  -2.9601253e-04 
 0   154.5832890  1.3182536e-04  
 0   154.6037231  -1.4362170e-04 
 0   154.6241572  -3.2716629e-04 
 0   154.6445913  9.0983507e-05  
 0   154.6650254  2.4984131e-04  
 0   154.6854595  1.8540650e-04  
 0   154.7058937  1.5747498e-04  
 0   154.7263279  -2.6454646e-04 
 0   154.7467619  3.9671879e-04  
 0   154.7671960  2.8104165e-05  
 0   154.7876301  2.2968432e-04  
 0   154.8080642  7.5173870e-05  
 0   154.8284984  1.9196291e-04  
 0   154.8489324  2.4075678e-04  
 0   154.8693666  7.5895571e-07  
 0   154.8898007  1.8545814e-04  
 0   154.9102348  4.9275911e-04  
 0   154.9306689  -5.2360605e-07 
 0   154.9511031  2.0288637e-04  
 0   154.9715372  1.4410412e-04  
 0   154.9919713  3.3712157e-04  
 0   155.0124053  1.3124893e-04  
 0   155.0328395  -8.5019914e-05 
 0   155.0532736  1.5310766e-04  
 0   155.0737076  5.4449060e-06  
 0   155.0941419  2.7647911e-04  
 0   155.1145760  3.9161931e-04  
 0   155.1350100  -1.8902593e-04 
 0   155.1554441  -6.1778854e-05 
 0   155.1758783  -2.8271868e-06 
 0   155.1963124  -2.1906769e-04 
 0   155.2167464  2.0348519e-04  
 0   155.2371806  3.7850830e-05  
 0   155.2576148  -1.8547918e-04 
 0   155.2984829  2.2215756e-04  
 0   155.3189171  5.7192874e-04  
 0   155.3393511  3.6881201e-04  
 0   155.3597852  1.4039903e-04  
 0   155.3802193  2.8487575e-05  
 0   155.4006534  7.2276991e-05  
 0   155.4210876  4.6916414e-04  
 0   155.4415217  4.7806071e-04  
 0   155.4619559  1.7796546e-04  
 0   155.4823899  -9.8326906e-05 
 0   155.5028240  2.8107362e-04  
 0   155.5232580  -8.9010784e-05 
 0   155.5436922  1.8009794e-04  
 0   155.5845603  -2.2063334e-05 
 0   155.6049945  3.5215329e-04  
 0   155.6254287  2.1148119e-04  
 0   155.6458628  2.9920862e-04  
 0   155.6662968  5.3073693e-04  
 0   155.6867310  -4.3218963e-05 
 0   155.7071651  7.8717254e-05  
 0   155.7275991  2.3055606e-04  
 0   155.7480332  2.8579947e-04  
 0   155.7684674  2.7494694e-04  
 0   155.7889014  1.2909960e-04  
 0   155.8093355  2.7845058e-04  
 0   155.8297697  1.1011158e-05  
 0   155.8502037  2.9836595e-04  
 0   155.8706378  -3.9566443e-05 
 0   155.8910719  1.6499555e-04  
 0   155.9115061  2.4176249e-04  
 0   155.9319401  3.2853219e-04  
 0   155.9523743  2.9290671e-04  
 0   155.9728085  5.8937888e-04  
 0   155.9932425  5.2435964e-04  
 0   156.0136766  2.7550021e-05  
 0   156.0341106  1.5333341e-04  
 0   156.0545448  5.1601592e-04  
 0   156.0749789  5.1860686e-04  
 0   156.0954130  4.1560226e-04  
 0   156.1158471  2.2140190e-04  
 0   156.1362812  2.3840094e-04  
 0   156.1567153  8.5505395e-05  
 0   156.1771493  2.9540685e-04  
 0   156.1975835  1.4141673e-04  
 0   156.2180176  1.4082690e-04  
 0   156.2384516  8.8740548e-05  
 0   156.2588857  -2.2142225e-05 
 0   156.2793199  -1.2623045e-03 
 0   156.2997539  -6.9762934e-03 
 0   156.3201880  -8.4358472e-03 
 0   156.3406222  -8.8554146e-03 
 0   156.3610562  -9.0325829e-03 
 0   156.3814903  -7.7007730e-03 
 0   156.4019244  -2.9283150e-03 
 0   156.4223586  -5.2524258e-05 
 0   156.4427926  -4.7185687e-05 
 0   156.4632267  1.9065170e-04  
 0   156.4836609  1.4679602e-04  
 0   156.5040949  8.8143046e-05  
 0   156.5245290  2.1618955e-04  
 0   156.5449631  8.5942593e-05  
 0   156.5653972  2.4609346e-04  
 0   156.5858313  3.0494831e-04  
 0   156.6062654  1.3900911e-04  
 0   156.6266995  7.8170604e-05  
 0   156.6471336  2.9053015e-04  
 0   156.6675677  4.1499341e-04  
 0   156.6880018  1.2226560e-04  
 0   156.7084359  2.2393385e-04  
 0   156.7288700  -3.3389933e-05 
 0   156.7493041  1.8328107e-04  
 0   156.7697381  1.9925751e-04  
 0   156.7901723  2.2683600e-04  
 0   156.8106063  -1.7897642e-04 
 0   156.8310404  3.9503495e-05  
 0   156.8514745  6.7288624e-05  
 0   156.8719086  1.3887524e-04  
 0   156.8923427  2.7566301e-04  
 0   156.9127767  1.0265781e-04  
 0   156.9332109  3.9894733e-04  
 0   156.9536450  2.1754653e-04  
 0   156.9740790  -8.4050262e-05 
 0   156.9945132  1.3494681e-04  
 0   157.0149473  1.5874903e-04  
 0   157.0353813  3.2955100e-04  
 0   157.0558154  -1.1963520e-04 
 0   157.0762496  6.8416086e-04  
 0   157.0966836  2.1927894e-04  
 0   157.1171176  2.0049200e-04  
 0   157.1375518  2.1940643e-04  
 0   157.1579859  3.0832173e-04  
 0   157.1784199  1.5804279e-04  
 0   157.1988540  -3.4102008e-08 
 0   157.2192882  3.1828342e-04  
 0   157.2397222  1.0651120e-04  
 0   157.2601563  1.1003749e-04  
 0   157.2805904  1.4056524e-04  
 0   157.3010245  1.8679461e-04  
 0   157.3214586  -5.3669628e-05 
 0   157.3418926  9.5261814e-05  
 0   157.3623267  3.9839264e-04  
 0   157.3827608  3.9423016e-04  
 0   157.4031949  2.1337223e-04  
 0   157.4236289  4.0911016e-04  
 0   157.4440631  2.4059023e-05  
 0   157.4644972  6.0529436e-04  
 0   157.4849312  3.7394432e-04  
 0   157.5053654  4.4249123e-04  
 0   157.5257994  3.4724246e-04  
 0   157.5462334  -2.1009731e-04 
 0   157.5666675  4.1404594e-04  
 0   157.5871017  6.1629753e-04  
 0   157.6075357  2.7625935e-04  
 0   157.6279698  -1.8357531e-04 
 0   157.6484040  3.6317576e-04  
 0   157.6688380  -1.1035542e-04 
 0   157.6892720  8.4079249e-04  
 0   157.7097061  -2.6429265e-05 
 0   157.7301403  1.8303354e-04  
 0   157.7505743  -8.7894499e-05 
 0   157.7710084  7.6272139e-05  
 0   157.7914426  1.5343880e-05  
 0   157.8118765  3.2081135e-04  
 0   157.8323106  2.4858632e-04  
 0   157.8527447  1.6016304e-04  
 0   157.8731788  2.3583864e-04  
 0   157.8936129  2.8420212e-05  
 0   157.9140470  1.7289768e-04  
 0   157.9344809  -7.9817117e-05 
 0   157.9549151  1.3064063e-05  
 0   157.9753492  3.2324324e-04  
 0   157.9957832  -5.3465319e-05 
 0   158.0162174  -5.7778350e-05 
 0   158.0366514  -1.2528899e-04 
 0   158.0570854  1.3269660e-04  
 0   158.0775195  9.2488277e-05  
 0   158.0979537  1.1858027e-04  
 0   158.1183878  3.2758330e-06  
 0   158.1388217  7.3069808e-05  
 0   158.1592559  -1.9192959e-04 
 0   158.1796900  2.4336124e-04  
 0   158.2001240  -4.2735213e-05 
 0   158.2205581  6.9563328e-05  
 0   158.2409922  8.6564651e-05  
 0   158.2818603  -2.1222365e-04 
 0   158.3022945  1.2507639e-04  
 0   158.3227286  -8.0013757e-05 
 0   158.3431625  3.2508769e-04  
 0   158.3635966  5.4901004e-05  
 0   158.3840308  -8.2586565e-05 
 0   158.4044649  5.7622685e-05  
 0   158.4248989  5.1335432e-05  
 0   158.4453329  -3.4754444e-04 
 0   158.4657671  -1.0383329e-04 
 0   158.4862011  4.8857351e-04  
 0   158.5066352  -1.2139955e-04 
 0   158.5270693  -2.3587930e-04 
 0   158.5475033  -1.2076153e-04 
 0   158.5679374  -2.7473838e-04 
 0   158.5883715  6.4778062e-05  
 0   158.6088055  -1.1649614e-04 
 0   158.6292396  1.2342409e-04  
 0   158.6496737  1.3684899e-04  
 0   158.6701079  9.1075912e-05  
 0   158.6905418  -6.8394300e-05 
 0   158.7109759  -1.5596459e-04 
 0   158.7314099  -2.5993356e-04 
 0   158.7518441  -9.3105744e-05 
 0   158.7722781  -1.2747372e-04 
 0   158.7927122  -1.4934085e-04 
